COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-12 12:56:32","178912","15.05542019","0.0021997","97.563","6.0007","172.8632","310.542","0","999","313","0.000059494","0.00000799","0","3016115","0 OBJECT U","1 47950U 21022U   21102.53926133  .00000799  00000-0  59494-4 0  9990","2 47950  97.5630   6.0007 0021997 172.8632 310.5420 15.05542019  3131","2021-022U","47950","6927.979","95.647","565.084","534.605","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-12 12:56:32","178912","15.05542019","0.0021997","97.563","6.0007","172.8632","310.542","0","999","313","0.000059494","0.00000799","0","3016184","0 OBJECT U","1 47950U 21022U   21102.53926133  .00000799  00000-0  59494-4 0  9990","2 47950  97.5630   6.0007 0021997 172.8632 310.5420 15.05542019  3131","2021-022U","47950","6927.979","95.647","565.084","534.605","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-12 18:58:05","355264","15.05542329","0.0021996","97.5629","6.2466","172.0253","231.357","0","999","317","0.000058452","0.00000784","0","3016495","0 OBJECT U","1 47950U 21022U   21102.79033976  .00000784  00000-0  58452-4 0  9999","2 47950  97.5629   6.2466 0021996 172.0253 231.3570 15.05542329  3174","2021-022U","47950","6927.978","95.647","565.082","534.605","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-13 05:01:07","159296","15.05542666","0.0021929","97.5629","6.657","170.5566","341.1157","0","999","323","0.000054835","0.00000731","0","3016998","0 OBJECT U","1 47950U 21022U   21103.20911064  .00000731  00000-0  54835-4 0  9992","2 47950  97.5629   6.6570 0021929 170.5566 341.1157 15.05542666  3232","2021-022U","47950","6927.977","95.647","565.035","534.650","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-13 12:52:08","152608","15.05542709","0.0022026","97.563","6.978","169.4457","313.9492","0","999","328","0.00005144","0.00000682","0","3017226","0 OBJECT U","1 47950U 21022U   21103.53620547  .00000682  00000-0  51440-4 0  9995","2 47950  97.5630   6.9780 0022026 169.4457 313.9492 15.05542709  3287","2021-022U","47950","6927.977","95.647","565.102","534.583","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-13 18:51:59","171328","15.05542873","0.0021986","97.5628","7.2231","168.5209","228.4465","0","999","332","0.000049547","0.00000655","0","3017434","0 OBJECT U","1 47950U 21022U   21103.78610152  .00000655  00000-0  49547-4 0  9998","2 47950  97.5628   7.2231 0021986 168.5209 228.4465 15.05542873  3325","2021-022U","47950","6927.977","95.647","565.074","534.610","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-14 04:56:46","277088","15.05543265","0.0021905","97.563","7.6349","166.9618","344.8986","0","999","338","0.000047484","0.00000625","0","3017684","0 OBJECT U","1 47950U 21022U   21104.20609117  .00000625  00000-0  47484-4 0  9990","2 47950  97.5630   7.6349 0021905 166.9618 344.8986 15.05543265  3382","2021-022U","47950","6927.976","95.647","565.016","534.665","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-14 12:47:43","78272","15.05543679","0.0021937","97.5629","7.9556","165.8388","317.4848","0","999","343","0.000047009","0.00000618","0","3017957","0 OBJECT U","1 47950U 21022U   21104.53313748  .00000618  00000-0  47009-4 0  9993","2 47950  97.5629   7.9556 0021937 165.8388 317.4848 15.05543679  3438","2021-022U","47950","6927.974","95.647","565.037","534.641","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-14 19:00:55","156320","15.05543883","0.0021949","97.563","8.2098","164.8628","282.2544","0","999","347","0.000045833","0.00000601","0","3018142","0 OBJECT U","1 47950U 21022U   21104.79230505  .00000601  00000-0  45833-4 0  9995","2 47950  97.5630   8.2098 0021949 164.8628 282.2544 15.05543883  3477","2021-022U","47950","6927.974","95.646","565.045","534.632","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-15 04:54:20","34720","15.05544159","0.002195","97.5629","8.6139","163.4384","355.8037","0","999","353","0.000043357","0.00000565","0","3018328","0 OBJECT U","1 47950U 21022U   21105.20439855  .00000565  00000-0  43357-4 0  9999","2 47950  97.5629   8.6139 0021950 163.4384 355.8037 15.05544159  3539","2021-022U","47950","6927.973","95.646","565.045","534.631","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-15 11:21:28","499328","15.05543822","0.002204","97.5627","8.8772","162.611","12.8562","0","999","357","0.000038416","0.00000494","0","3018547","0 OBJECT U","1 47950U 21022U   21105.47324652  .00000494  00000-0  38416-4 0  9997","2 47950  97.5627   8.8772 0022040 162.6110  12.8562 15.05543822  3574","2021-022U","47950","6927.974","95.647","565.108","534.570","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-15 11:21:28","499328","15.05543822","0.002204","97.5627","8.8772","162.611","12.8562","0","999","357","0.000038416","0.00000494","0","3018605","0 OBJECT U","1 47950U 21022U   21105.47324652  .00000494  00000-0  38416-4 0  9997","2 47950  97.5627   8.8772 0022040 162.6110  12.8562 15.05543822  3574","2021-022U","47950","6927.974","95.647","565.108","534.570","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-15 18:56:20","82912","15.05544138","0.0022057","97.5625","9.1868","161.4786","284.941","0","999","362","0.000038172","0.0000049","0","3018731","0 OBJECT U","1 47950U 21022U   21105.78912133  .00000490  00000-0  38172-4 0  9993","2 47950  97.5625   9.1868 0022057 161.4786 284.9410 15.05544138  3627","2021-022U","47950","6927.973","95.646","565.119","534.557","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-15 18:56:20","82912","15.05544138","0.0022057","97.5625","9.1868","161.4786","284.941","0","999","362","0.000038172","0.0000049","0","3018788","0 OBJECT U","1 47950U 21022U   21105.78912133  .00000490  00000-0  38172-4 0  9993","2 47950  97.5625   9.1868 0022057 161.4786 284.9410 15.05544138  3627","2021-022U","47950","6927.973","95.646","565.119","534.557","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-16 04:48:10","811232","15.05544479","0.002204","97.5624","9.5896","160.0704","352.5727","0","999","368","0.000036999","0.00000473","0","3018953","0 OBJECT U","1 47950U 21022U   21106.20012513  .00000473  00000-0  36999-4 0  9990","2 47950  97.5624   9.5896 0022040 160.0704 352.5727 15.05544479  3685","2021-022U","47950","6927.972","95.646","565.106","534.568","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-16 07:56:31","708320","15.05544361","0.0022054","97.5623","9.7176","159.6916","341.4215","0","999","370","0.000034798","0.00000442","0","3019100","0 OBJECT U","1 47950U 21022U   21106.33092255  .00000442  00000-0  34798-4 0  9996","2 47950  97.5623   9.7176 0022054 159.6916 341.4215 15.05544361  3703","2021-022U","47950","6927.972","95.646","565.116","534.558","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-16 18:40:54","160032","15.0554481","0.0022064","97.562","10.1562","158.1463","246.7781","0","999","377","0.000034559","0.00000438","0","3019411","0 OBJECT U","1 47950U 21022U   21106.77840463  .00000438  00000-0  34559-4 0  9996","2 47950  97.5620  10.1562 0022064 158.1463 246.7781 15.05544810  3778","2021-022U","47950","6927.971","95.646","565.122","534.550","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","47950","OBJECT U","TBA","U","21022U","2021-04-16 23:31:02","78688","15.05544921","0.0022059","97.562","10.3537","157.4283","258.8262","0","999","380","0.000033689","0.00000426","0","3019479","0 OBJECT U","1 47950U 21022U   21106.97988517  .00000426  00000-0  33689-4 0  9991","2 47950  97.5620  10.3537 0022059 157.4283 258.8262 15.05544921  3803","2021-022U","47950","6927.970","95.646","565.118","534.553","0"
